frame,x,y,z,velocity
0,0.013186848,0.10383334,0.4087923,0.0
0,-0.33992764,1.282495,0.29743668,0.0
0,-0.16996382,1.2307717,-0.5523824,0.0
0,-1.476927,1.3025272,0.0,0.0
1,0.013186848,0.10383334,0.4087923,0.0
1,-0.328206,1.2711364,0.0,0.0
1,-1.476927,1.3025272,0.0,0.0
2,0.013186848,0.10383334,0.4087923,0.0
2,-0.16996382,1.3158482,-0.29743668,0.0
2,-1.476927,1.3010726,0.061538626,0.0
3,0.013186848,0.10383334,0.4087923,0.0
3,-0.328206,1.2382711,-0.28718024,0.0
3,-1.476927,1.3010726,0.061538626,0.0
4,0.013186848,0.10383334,0.4087923,0.0
4,-0.21245478,1.3096592,-0.29743668,0.0
4,-1.476927,1.3010726,0.061538626,0.0
5,0.013186848,0.10383334,0.4087923,0.0
5,-0.20512876,1.273121,-0.2461545,0.0
5,-1.476927,1.3010726,0.061538626,0.0
6,0.013186848,0.10383334,0.4087923,0.0
6,-0.0820515,1.2443726,-0.41025752,0.0
6,1.1076952,0.7034452,0.04102575,0.0
6,-0.656412,1.1250335,-0.164103,0.0
6,-0.12747286,1.2853075,-0.42490956,0.0
6,-0.50989145,1.2344335,-0.25494573,0.0
6,0.93480104,0.9726624,0.16996382,0.0
6,-1.476927,1.3025272,0.0,0.0
7,0.013186848,0.10383334,0.4087923,0.0
7,-0.36923176,1.2490977,-0.164103,0.0
7,-1.476927,1.3025272,0.0,0.0
8,0.013186848,0.10383334,0.4087923,0.0
8,-0.19780272,1.2403351,-0.15824218,0.0
8,-0.25494573,1.3247368,-0.16996382,0.0
8,-1.476927,1.3025272,0.0,0.0
9,0.013186848,0.10383334,0.4087923,0.0
9,-0.20512876,1.2908452,0.12307725,0.0
9,0.69743776,1.1122444,0.0,0.0
9,-1.5384656,1.2292331,0.0,0.0
10,0.013186848,0.10383334,0.4087923,0.0
10,0.8498191,1.0605729,-0.042490955,0.0
10,-0.25494573,1.2916132,-0.33992764,0.0
10,-1.476927,1.3025272,0.0,0.0
11,0.013186848,0.10383334,0.4087923,0.0
11,0.80732816,1.0866393,-0.12747286,0.0
11,-0.08498191,1.3563869,0.042490955,0.0
11,-1.476927,1.3025272,0.0,0.0
12,0.013186848,0.10383334,0.4087923,0.0
12,-0.16996382,1.3322117,-0.21245478,0.0
12,0.8498191,1.0477273,-0.16996382,0.0
12,-1.476927,1.3025272,0.0,0.0
13,0.013186848,0.10383334,0.4087923,0.0
13,-0.21245478,1.3185896,-0.25494573,0.0
13,-1.476927,1.3025272,0.0,0.0
14,0.013186848,0.10383334,0.4087923,0.0
14,-0.16996382,1.3322117,-0.21245478,0.0
14,-1.476927,1.3010726,0.061538626,0.0
15,0.013186848,0.10383334,0.4087923,0.0
15,-0.16996382,1.3382964,-0.16996382,0.0
15,-1.476927,1.3010726,0.061538626,0.0
16,0.013186848,0.10383334,0.4087923,0.0
16,-0.41025752,1.1911606,0.36923176,0.0
16,-0.2461545,1.1918669,-0.492309,0.0
16,1.0666695,0.7642251,0.04102575,0.0
16,-1.476927,1.3010726,0.061538626,0.0
17,0.013186848,0.10383334,0.4087923,0.0
17,-0.20512876,1.2803715,-0.20512876,0.0
17,-1.476927,1.3010726,0.061538626,0.0
18,0.013186848,0.10383334,0.4087923,0.0
18,1.0622739,0.84449106,-0.08498191,0.0
18,-0.59487337,1.2226768,0.0,0.0
18,-0.08498191,1.3328892,-0.25494573,0.0
18,-1.476927,1.3025272,0.0,0.0
18,-0.07032986,1.1208736,0.07032986,-0.2411585
19,0.013186848,0.10383334,0.4087923,0.0
19,-1.476927,1.3010726,0.061538626,0.0
19,-0.328206,1.2711364,0.0,0.12057925
19,-0.06739944,1.075755,0.03369972,-0.84405476
20,0.013186848,0.10383334,0.4087923,0.0
20,-0.164103,1.2999402,-0.0820515,0.0
20,-1.476927,1.3025272,0.0,0.0
20,-0.38095337,0.79391956,0.32234517,0.482317
20,-0.26373696,0.82832706,-0.35164928,0.482317
21,0.013186848,0.10383334,0.4087923,0.0
21,-0.25494573,1.3294985,-0.12747286,0.0
21,-1.4153883,1.3677644,0.061538626,0.0
21,-0.30476272,0.6351357,0.25787613,0.36173776
21,-0.23443285,0.6547353,-0.28131944,0.36173776
22,0.013186848,0.10383334,0.4087923,0.0
22,-0.164103,1.301881,-0.04102575,0.0
22,-1.476927,1.3010726,0.061538626,0.0
22,-0.061538626,0.652232,0.04102575,-0.12057925
23,0.013186848,0.10383334,0.4087923,0.0
23,0.8923101,1.0224352,-0.08498191,0.0
23,-0.08498191,1.3543887,-0.08498191,0.0
23,-1.476927,1.3010726,0.061538626,0.0
23,-0.10549479,1.1203218,0.0,0.36173776
23,-0.08791232,0.6946603,0.06593424,0.84405476
24,0.013186848,0.10383334,0.4087923,0.0
24,-0.28718024,1.2644986,-0.20512876,0.0
24,-1.476927,1.3010726,0.061538626,0.0
24,-0.5538476,0.63461494,-0.05274739,0.2411585
24,0.07912108,0.829829,-0.13186848,0.2411585
24,0.05274739,0.8319219,-0.13186848,0.2411585
25,0.013186848,0.10383334,0.4087923,0.0
25,-0.12307725,1.2966993,-0.164103,0.0
25,0.86154073,0.9829072,-0.12307725,0.0
25,-1.5018355,1.1984609,0.06007342,0.0
25,0.096703544,1.0142354,-0.16117258,-0.6028963
25,-0.64469033,0.802633,-0.06446903,-0.6028963
25,0.032234516,0.82937354,0.6124558,-0.6028963
25,-0.25494573,1.2916132,0.33992764,-0.12057925
26,0.013186848,0.10383334,0.4087923,0.0
26,-0.2769238,1.2327411,-0.07912109,0.0
26,-1.476927,1.3010726,0.061538626,0.0
27,0.013186848,0.10383334,0.4087923,0.0
27,-0.25494573,1.2796763,-0.3824186,0.0
27,-1.476927,1.3010726,0.061538626,0.0
28,0.013186848,0.10383334,0.4087923,0.0
28,-0.20512876,1.2960502,0.04102575,0.0
28,-1.476927,1.3025272,0.0,0.0
28,-0.10549479,1.1153438,0.10549479,0.12057925
29,0.013186848,0.10383334,0.4087923,0.0
29,-0.12747286,1.34301,0.16996382,0.0
29,0.80732816,1.0907851,-0.08498191,0.0
29,-1.476927,1.3010726,0.061538626,0.0
29,-0.14065972,1.1142346,0.07032986,0.12057925
30,0.013186848,0.10383334,0.4087923,0.0
30,-0.12307725,1.2966993,0.164103,0.0
30,0.82051504,1.0215329,-0.0820515,0.0
30,-1.4153883,1.3677644,0.061538626,0.0
31,0.013186848,0.1462492,0.39560544,0.0
31,-0.16996382,1.2937082,-0.3824186,0.0
31,0.93480104,0.98648584,0.042490955,0.0
31,-0.12747286,1.3103484,0.33992764,0.0
31,-1.476927,1.3010726,0.061538626,0.0
32,0.013186848,0.10383334,0.4087923,0.0
32,-0.28718024,1.2382711,-0.328206,0.0
32,0.984618,0.86835146,0.0,0.0
32,-1.476927,1.3010726,0.061538626,0.0
33,0.013186848,0.10383334,0.4087923,0.0
33,-0.10549479,1.1181121,0.07032986,0.0
33,-0.28718024,1.2751025,-0.12307725,0.0
33,-1.476927,1.3025272,0.0,0.0
34,0.013186848,0.10383334,0.4087923,0.0
34,-0.28718024,1.2704742,0.164103,0.0
34,-1.476927,1.3025272,0.0,0.0
35,0.013186848,0.10383334,0.4087923,0.0
35,-0.19780272,1.2478828,-0.07912109,0.0
35,-0.20512876,1.2941008,-0.0820515,0.0
35,-1.4153883,1.3677644,0.061538626,0.0
36,0.013186848,0.10383334,0.4087923,0.0
36,-0.20512876,1.2960502,-0.04102575,0.0
36,-1.476927,1.3025272,0.0,0.0
37,0.013186848,0.10383334,0.4087923,0.0
