frame,x,y,z,velocity
0,-0.11428602,0.5984122,-0.01904767,0.0
0,-1.5018355,1.1999656,0.0,0.0
0,-0.07032986,0.74356246,-0.07032986,0.12057925
0,-0.23443285,0.687492,-1.312824,0.2411585
1,-1.561909,1.1206551,0.0,0.0
1,-0.04395616,0.6963965,-0.08791232,0.12057925
1,-0.28131944,0.56846946,-1.3597106,0.36173776
2,-1.5018355,1.1999656,0.0,0.0
2,-0.07032986,0.7091352,-0.23443285,0.12057925
2,-0.13186848,0.8184349,0.15824217,0.12057925
2,0.0820515,0.6512636,0.0,0.2411585
3,0.013186848,0.10383334,0.4087923,0.0
3,0.977292,0.94440866,-0.042490955,0.0
3,-1.5018355,1.1999656,0.0,0.0
3,-0.164103,0.6342427,-0.04102575,0.2411585
3,-0.0556778,0.8530704,0.2505501,0.2411585
4,0.013186848,0.10383334,0.4087923,0.0
4,0.977292,0.94440866,-0.042490955,0.0
4,-1.561909,1.1206551,0.0,0.0
4,-0.07032986,0.71645993,-0.21098956,0.2411585
5,0.013186848,0.10383334,0.4087923,0.0
5,0.977292,0.94440866,-0.042490955,0.0
5,-1.561909,1.1206551,0.0,0.0
5,-0.12454245,0.7837274,-0.07472547,0.36173776
6,0.013186848,0.10383334,0.4087923,0.0
6,0.977292,0.94440866,-0.042490955,0.0
6,-1.5018355,1.1999656,0.0,0.0
6,1.2571461,0.83608043,-0.33846244,0.2411585
6,-0.09670355,1.541201,-0.09670355,0.2411585
6,-0.1391945,0.7232759,0.5011002,0.36173776
6,-0.0556778,0.75268066,-0.4732613,0.36173776
6,-0.12454245,0.7773684,-0.12454245,0.482317
7,0.013186848,0.10383334,0.4087923,0.0
7,0.977292,0.94440866,-0.042490955,0.0
7,-1.5018355,1.1999656,0.0,0.0
7,-0.15384656,1.0744811,-1.2307725,0.2411585
7,-0.1948723,0.83237845,-0.2505501,0.6028963
8,0.013186848,0.10383334,0.4087923,0.0
8,0.977292,0.94440866,-0.042490955,0.0
8,-1.561909,1.1206551,0.0,0.0
8,0.94652265,1.2583102,-0.2490849,0.2411585
8,-0.2989019,1.565078,-0.04981698,0.2411585
8,-0.0,0.88385767,-0.1113556,0.482317
8,-0.21538518,0.95879865,0.061538626,0.482317
9,0.013186848,0.10383334,0.4087923,0.0
9,0.977292,0.94440866,-0.042490955,0.0
9,-1.561909,1.1206551,0.0,0.0
9,0.64762074,1.414311,-0.34871888,0.2411585
9,-0.39853585,1.5362704,-0.14945094,0.2411585
9,-0.12307725,0.9453743,-0.2461545,0.36173776
9,-0.11721642,0.922963,-0.11721642,0.482317
9,-0.29011065,0.9898673,0.0,0.482317
10,0.013186848,0.10383334,0.4087923,0.0
10,0.977292,0.94440866,-0.042490955,0.0
10,-1.5018355,1.1999656,0.0,0.0
10,-0.26959777,1.04197,0.06739944,0.36173776
11,0.013186848,0.10383334,0.4087923,0.0
11,0.977292,0.94440866,-0.042490955,0.0
11,-1.561909,1.1206551,0.0,0.0
11,-0.24615452,0.98147327,-0.49230903,0.2411585
11,-0.061538626,0.9807643,0.061538626,0.36173776
12,0.013186848,0.10383334,0.4087923,0.0
12,-1.5018355,1.1999656,0.0,0.0
12,-0.096703544,1.0223984,-0.096703544,0.2411585
13,0.013186848,0.10383334,0.4087923,0.0
13,-1.5018355,1.1999656,0.0,0.0
13,-0.20219833,1.0457778,-0.1684986,0.12057925
14,0.013186848,0.10383334,0.4087923,0.0
14,-0.19340709,1.0003092,-0.16117258,0.0
14,-0.25641096,1.1055992,-0.29304108,0.0
14,-1.561909,1.1206551,0.0,0.0
15,0.013186848,0.10383334,0.4087923,0.0
15,-0.20219833,1.0587292,-0.03369972,0.0
15,-1.5018355,1.1999656,0.0,0.0
16,0.013186848,0.10383334,0.4087923,0.0
16,-0.20219833,1.0506533,-0.13479888,0.0
16,-0.23736328,1.2276524,0.19780272,0.0
16,-1.5018355,1.1999656,0.0,0.0
17,0.013186848,0.10383334,0.4087923,0.0
17,-0.13479888,1.0614074,-0.13479888,0.0
17,-0.18315068,1.0853899,-0.40293148,0.0
17,-1.561909,1.1206551,0.0,0.0
18,0.013186848,0.10383334,0.4087923,0.0
18,-0.13479888,1.0614074,-0.13479888,0.0
18,-0.036630135,1.1692991,-0.07326027,0.0
18,-1.5018355,1.1999656,0.0,0.0
19,0.013186848,0.10383334,0.4087923,0.0
19,-0.10109916,1.0715239,-0.06739944,0.0
19,-1.5018355,1.1999656,0.0,0.0
20,0.013186848,0.10383334,0.4087923,0.0
20,-0.06739944,1.0678079,-0.13479888,0.0
20,-1.561909,1.1206551,0.0,0.0
21,0.013186848,0.10383334,0.4087923,0.0
21,-0.19340709,1.008585,-0.096703544,0.0
21,-0.036630135,1.1623937,0.14652054,0.0
21,-1.561909,1.1206551,0.0,0.0
22,0.013186848,0.10383334,0.4087923,0.0
