frame,x,y,z,velocity
0,0.07912108,0.068520926,0.4087923,0.0
0,-0.096703544,1.0018661,-0.22564161,0.0
0,-0.0,1.0980246,0.24615452,0.0
0,-0.31648436,1.184176,-0.31648436,0.0
0,-1.3216152,1.3959801,0.0,0.0
1,0.07912108,0.068520926,0.4087923,0.0
1,-0.03369972,1.0778644,0.0,0.0
1,0.984618,0.8673818,-0.04102575,0.0
1,-1.3216152,1.3959801,0.0,0.0
2,0.07912108,0.068520926,0.4087923,0.0
2,-0.0,1.0699329,0.13479888,0.0
2,-0.1904767,1.1889164,0.1904767,0.0
2,0.94359225,0.9127654,0.0,0.0
2,-1.3216152,1.3959801,0.0,0.0
3,0.07912108,0.068520926,0.4087923,0.0
3,-0.10109916,1.068871,-0.10109916,0.0
3,-0.23736328,1.2206208,-0.23736328,0.0
3,-1.3216152,1.3959801,0.0,0.0
4,0.07912108,0.068520926,0.4087923,0.0
4,-0.03369972,1.0778644,0.0,0.0
4,-0.1904767,1.2034751,0.03809534,0.0
4,-1.3216152,1.3959801,0.0,0.0
5,0.07912108,0.068520926,0.4087923,0.0
5,-0.03369972,1.0773374,0.03369972,0.0
5,-0.45714408,1.0882206,-0.30476272,0.0
5,0.9025665,0.95246917,-0.04102575,0.0
5,-1.3216152,1.3959801,0.0,0.0
5,-0.2769238,1.2193379,-0.19780272,0.12057925
6,0.07912108,0.068520926,0.4087923,0.0
6,-0.03369972,1.075755,-0.06739944,0.0
6,-1.3216152,1.3959801,0.0,0.0
6,0.1904767,1.1986419,-0.11428602,-0.12057925
7,0.07912108,0.068520926,0.4087923,0.0
7,-0.06739944,1.075755,-0.03369972,0.0
7,-0.07619068,1.1870841,-0.26666737,0.0
7,-1.3816887,1.3365492,0.0,0.0
7,-0.31648436,1.1728884,-0.35604492,0.12057925
8,0.07912108,0.068520926,0.4087923,0.0
8,-0.03369972,1.0773374,0.03369972,0.0
8,-0.2769238,1.2193379,-0.19780272,0.0
8,-1.3816887,1.3365492,0.0,0.0
9,0.07912108,0.068520926,0.4087923,0.0
9,-0.0,1.0783911,0.0,0.0
9,0.94359225,0.9118429,-0.04102575,0.0
9,-1.3816887,1.3365492,0.0,0.0
10,0.07912108,0.068520926,0.4087923,0.0
10,-0.0,1.0778644,-0.03369972,0.0
10,0.03809534,1.1968244,-0.22857204,0.0
10,-1.3816887,1.3365492,0.0,0.0
11,0.07912108,0.068520926,0.4087923,0.0
11,-0.03369972,1.075755,-0.06739944,0.0
11,-1.3216152,1.3959801,0.0,0.0
11,-0.11868164,1.237809,-0.23736328,-0.12057925
12,0.07912108,0.068520926,0.4087923,0.0
12,-0.03369972,1.0731126,-0.10109916,0.0
12,-0.31648436,1.1940471,-0.2769238,0.0
12,-1.3216152,1.3959801,0.0,0.0
12,0.18315068,1.1290166,-0.25641096,-0.482317
13,0.07912108,0.068520926,0.4087923,0.0
13,-0.06739944,1.0678079,-0.13479888,0.0
13,-1.3816887,1.3365492,0.0,0.0
14,0.07912108,0.068520926,0.4087923,0.0
14,-0.06739944,1.0715239,-0.10109916,0.0
14,-0.35604492,1.1986258,-0.19780272,0.0
14,-1.3216152,1.3959801,0.0,0.0
14,-0.14652053,0.9187667,-0.11721642,-0.2411585
14,-0.05860821,0.49989069,-0.79121083,-0.2411585
14,0.5274739,0.7476855,-0.20512874,-0.2411585
15,0.07912108,0.068520926,0.4087923,0.0
15,-0.06739944,1.0630112,-0.1684986,0.0
15,-0.30476272,1.1778793,0.07619068,0.0
15,-0.35604492,1.214193,0.039560545,0.0
15,-1.3816887,1.3365492,0.0,0.0
16,0.07912108,0.068520926,0.4087923,0.0
16,-0.06739944,1.0715239,-0.10109916,0.0
16,-0.34285808,1.1692228,-0.03809534,0.0
16,-1.3216152,1.3959801,0.0,0.0
16,0.03516493,1.1225271,0.07032986,0.2411585
16,0.08791232,0.9294531,0.08791232,-0.36173776
17,0.07912108,0.068520926,0.4087923,0.0
17,-0.1904767,1.1542323,0.34285808,0.0
17,-0.1904767,1.0975161,-0.49523944,0.0
17,0.984618,0.86835146,0.0,0.0
17,-1.3816887,1.3365492,0.0,0.0
17,0.07326027,1.141427,0.25641096,0.12057925
17,0.05860821,0.906061,0.23443285,0.36173776
17,0.11721642,0.89221257,0.26373696,0.6028963
17,0.23443285,0.68749213,0.18754628,-0.482317
17,-0.328206,0.6233446,0.25787613,-0.482317
17,0.164103,0.08771684,0.72674185,-0.482317
18,0.07912108,0.068520926,0.4087923,0.0
18,-0.35604492,1.214193,-0.039560545,0.0
18,-1.3816887,1.3365492,0.0,0.0
18,-0.4717961,2.015232,0.606595,0.36173776
18,0.32234517,0.8401646,0.26373696,-0.6028963
18,-0.35164928,0.79500043,0.35164928,-0.6028963
19,0.07912108,0.068520926,0.4087923,0.0
19,-0.10109916,1.068871,-0.10109916,0.0
19,-0.26666737,1.1840237,-0.11428602,0.0
19,-1.3216152,1.3959801,0.0,0.0
19,0.19340709,2.049872,0.12893806,0.36173776
19,0.32234517,1.5778457,-1.2893807,0.36173776
19,0.096703544,0.88805944,0.51575226,0.84405476
20,0.07912108,0.068520926,0.4087923,0.0
20,-0.06446903,1.024936,-0.096703544,0.0
20,-0.22857204,1.1968244,0.03809534,0.0
20,-1.3816887,1.3365492,0.0,0.0
20,-0.0,0.91502047,0.7326027,0.84405476
21,0.07912108,0.068520926,0.4087923,0.0
21,-0.06446903,1.024936,-0.096703544,0.0
21,-0.10109916,1.0651457,-0.13479888,0.0
21,-0.15238136,1.1943967,0.1904767,0.0
21,-1.3816887,1.3365492,0.0,0.0
22,0.07912108,0.068520926,0.4087923,0.0
22,-0.06446903,1.0213815,-0.12893806,0.0
22,-0.26666737,1.1840237,0.11428602,0.0
22,-1.3816887,1.3365492,0.0,0.0
23,0.07912108,0.068520926,0.4087923,0.0
23,-0.06446903,1.0213815,-0.12893806,0.0
23,-0.26666737,1.1870841,-0.07619068,0.0
23,-1.3816887,1.3365492,0.0,0.0
23,0.14065972,0.9839899,0.5274739,-0.2411585
24,0.07912108,0.068520926,0.4087923,0.0
24,-0.06739944,1.0630112,-0.1684986,0.0
24,-0.15238136,1.204078,0.11428602,0.0
24,-1.3216152,1.3959801,0.0,0.0
25,0.07912108,0.068520926,0.4087923,0.0
25,-0.06739944,1.0715239,-0.10109916,0.0
25,0.984618,0.86835146,0.0,0.0
25,-1.3216152,1.3959801,0.0,0.0
25,0.12893806,0.864342,0.54798675,-0.84405476
26,0.07912108,0.068520926,0.4087923,0.0
26,-0.06739944,1.0741704,-0.06739944,0.0
26,-0.07326027,1.141427,0.25641096,0.0
26,1.0256437,0.8194888,0.0,0.0
26,-1.3816887,1.3365492,0.0,0.0
26,-0.2505501,0.35103518,0.7794892,0.36173776
26,-0.1391945,0.8688235,0.1391945,0.36173776
26,-0.20512874,0.5482297,0.73260266,0.7234755
26,-0.08791232,0.9294531,0.08791232,0.7234755
27,0.07912108,0.068520926,0.4087923,0.0
27,-0.06739944,1.0715239,-0.10109916,0.0
27,0.94359225,0.9127654,0.0,0.0
27,-1.3216152,1.3959801,0.0,0.0
27,-0.18754628,0.48669532,0.53919554,0.6028963
27,-0.09377314,0.74393195,0.023443285,0.6028963
27,0.07326027,1.141427,0.25641096,-0.12057925
28,0.07912108,0.068520926,0.4087923,0.0
28,-0.10549479,1.1197698,-0.03516493,0.0
28,0.984618,0.86835146,0.0,0.0
28,-1.3216152,1.3959801,0.0,0.0
28,0.04102575,0.6548075,0.020512875,0.6028963
28,0.26666737,0.51393425,-0.1904767,-0.964634
28,0.1904767,0.52337784,0.24761972,-0.964634
28,-0.1904767,0.5634377,-0.13333368,-0.964634
29,0.07912108,0.068520926,0.4087923,0.0
29,-0.06739944,1.0715239,-0.10109916,0.0
29,1.0256437,0.8194888,0.0,0.0
29,-1.3816887,1.3365492,0.0,0.0
29,0.1098904,1.1670018,0.0,0.2411585
29,0.18168546,1.2709869,-0.6813205,-0.84405476
29,0.86300594,0.9505988,-0.6813205,-0.84405476
29,0.86300594,1.077741,0.45421365,-0.84405476
29,-0.06593424,2.023655,-0.59340817,-0.84405476
29,1.384619,1.2970791,-0.9230794,-0.84405476
29,-1.4505533,1.4610051,0.4615397,-0.84405476
30,0.07912108,0.068520926,0.4087923,0.0
30,0.86154073,0.989733,-0.04102575,0.0
30,-0.0820515,1.309615,-0.04102575,0.0
30,-1.3216152,1.3959801,0.0,0.0
31,0.07912108,0.068520926,0.4087923,0.0
31,-0.03516493,1.1225271,0.07032986,0.0
31,0.9025665,0.95246917,-0.04102575,0.0
31,-1.3216152,1.3959801,0.0,0.0
32,0.07912108,0.068520926,0.4087923,0.0
32,-0.03369972,1.075755,-0.06739944,0.0
32,1.0666695,0.7642251,0.04102575,0.0
32,-1.3816887,1.3365492,0.0,0.0
