frame,x,y,z,velocity
0,0.07912108,0.068520926,0.4087923,0.0
0,0.1098904,1.1618165,-0.1098904,0.0
0,-0.17582464,1.3893206,-0.13186848,0.0
0,-1.3816887,1.3365492,0.0,0.0
0,0.14065972,0.7368803,0.0,0.6028963
0,0.2197808,0.6666282,-0.04395616,0.84405476
1,0.07912108,0.068520926,0.4087923,0.0
1,0.1098904,1.1647,-0.07326027,0.0
1,-0.12747286,1.34301,-0.16996382,0.0
1,-1.3216152,1.3959801,0.0,0.0
2,0.07912108,0.068520926,0.4087923,0.0
2,0.1098904,1.1618165,-0.1098904,0.0
2,0.94359225,0.8978924,-0.164103,0.0
2,-1.3816887,1.3365492,0.0,0.0
2,0.5230783,0.5275838,-0.6461556,-0.482317
2,-0.18461588,0.8134978,-0.5230783,-0.482317
3,0.07912108,0.068520926,0.4087923,0.0
3,0.1098904,1.1618165,-0.1098904,0.0
3,-0.08498191,1.3563869,-0.042490955,0.0
3,-1.3816887,1.3365492,0.0,0.0
4,0.07912108,0.068520926,0.4087923,0.0
4,0.07326027,1.160661,-0.14652054,0.0
4,-0.16996382,1.3247368,-0.25494573,0.0
4,-1.3816887,1.3365492,0.0,0.0
4,0.23736328,1.2409658,-0.07912109,0.2411585
4,0.25641096,1.0704527,-0.40293148,0.7234755
5,0.07912108,0.068520926,0.4087923,0.0
5,0.07326027,1.1647,-0.1098904,0.0
5,-0.0,1.3025272,0.164103,0.0
5,0.94359225,0.9127654,0.0,0.0
5,-1.3216152,1.3959801,0.0,0.0
5,0.2769238,1.1940471,-0.31648436,0.36173776
5,0.45714405,1.7247347,-0.40000105,0.36173776
6,0.07912108,0.068520926,0.4087923,0.0
6,0.1098904,1.1647,-0.07326027,0.0
6,0.61538625,1.1589321,-0.04102575,0.0
6,-1.3216152,1.3959801,0.0,0.0
7,0.07912108,0.068520926,0.4087923,0.0
7,0.1098904,1.1670018,0.0,0.0
7,-0.0,1.3537221,-0.12747286,0.0
7,-1.3816887,1.3365492,0.0,0.0
8,0.07912108,0.068520926,0.4087923,0.0
8,0.1098904,1.1664268,-0.036630135,0.0
8,-0.042490955,1.3530551,-0.12747286,0.0
9,0.07912108,0.068520926,0.4087923,0.0
9,0.1098904,1.1647,-0.07326027,0.0
9,-0.12747286,1.34301,-0.16996382,0.0
9,-1.3216152,1.3959801,0.0,0.0
10,0.07912108,0.068520926,0.4087923,0.0
10,0.1098904,1.1647,-0.07326027,0.0
10,-0.12747286,1.3369467,-0.21245478,0.0
10,-1.3216152,1.3959801,0.0,0.0
11,0.07912108,0.068520926,0.4087923,0.0
11,0.07326027,1.1554471,-0.18315068,0.0
11,0.164103,1.2999402,-0.0820515,0.0
11,0.82051504,1.0215329,-0.0820515,0.0
11,-1.3816887,1.3365492,0.0,0.0
11,-0.08498191,1.3328892,-0.25494573,0.12057925
12,0.07912108,0.068520926,0.4087923,0.0
12,0.07326027,1.1647,-0.1098904,0.0
12,-1.3216152,1.3959801,0.0,0.0
12,-0.08498191,1.3403186,-0.21245478,0.12057925
12,0.31648436,1.2199795,-0.11868164,-0.2411585
13,0.07912108,0.068520926,0.4087923,0.0
13,0.1098904,1.1647,-0.07326027,0.0
13,-1.3816887,1.3365492,0.0,0.0
13,-0.13186848,1.3830483,-0.2197808,0.12057925
13,0.28718024,1.2644986,-0.20512876,-0.12057925
14,0.07912108,0.068520926,0.4087923,0.0
14,0.14652054,1.1623937,-0.036630135,0.0
14,0.94359225,0.9118429,0.04102575,0.0
14,0.0820515,1.2783983,0.28718024,0.0
14,-1.3216152,1.3959801,0.0,0.0
14,0.25641096,1.1224612,-0.2197808,-0.482317
14,0.23736328,1.237809,-0.11868164,-0.2411585
15,0.07912108,0.068520926,0.4087923,0.0
15,0.1098904,1.1577673,-0.14652054,0.0
15,0.94359225,0.9118429,-0.04102575,0.0
15,-0.13186848,1.3941797,-0.13186848,0.0
15,-1.3216152,1.3959801,0.0,0.0
15,-0.0,0.57881176,-0.90989244,0.2411585
15,-0.10109916,1.068871,-0.10109916,0.2411585
15,0.7076942,0.79605556,-0.1684986,0.2411585
16,0.07912108,0.068520926,0.4087923,0.0
16,0.1098904,1.1461194,-0.2197808,0.0
16,0.9025665,0.95335233,0.0,0.0
16,-1.3216152,1.3959801,0.0,0.0
16,0.15824218,1.2460002,0.15824218,0.12057925
16,0.9230794,1.8683953,-0.3296712,-0.964634
16,-1.7802246,1.0021135,-0.5274739,-0.964634
16,0.25787613,0.9982296,-0.032234516,-0.6028963
17,0.07912108,0.068520926,0.4087923,0.0
17,0.1098904,1.1647,-0.07326027,0.0
17,-0.08791232,1.4010918,-0.08791232,0.0
17,-0.0820515,0.6352371,0.14359012,0.84405476
17,0.41025752,0.5057994,0.0820515,0.84405476
17,-0.020512875,0.56809926,-0.328206,0.84405476
17,0.10256438,0.64834964,0.0,-0.84405476
18,0.07912108,0.068520926,0.4087923,0.0
18,0.1904767,1.204078,0.0,0.0
18,-0.13186848,1.3997121,-0.04395616,0.0
18,-1.3816887,1.3365492,0.0,0.0
18,0.2769238,0.9122466,0.2461545,0.36173776
18,0.25787613,0.6946495,0.11721642,-0.7234755
18,-0.28131944,0.66967416,0.18754628,-0.7234755
18,0.18754628,0.31101033,0.656412,-0.7234755
19,0.07912108,0.068520926,0.4087923,0.0
19,0.036630135,1.1431888,-0.25641096,0.0
19,-0.08791232,1.4031589,0.04395616,0.0
19,-1.3216152,1.3959801,0.0,0.0
19,0.19340709,0.9491409,0.3545797,0.7234755
19,0.22857204,1.1968244,0.03809534,-0.2411585
20,0.07912108,0.068520926,0.4087923,0.0
20,0.07326027,1.160661,-0.14652054,0.0
20,-0.13186848,1.3893206,-0.17582464,0.0
20,-1.3216152,1.3959801,0.0,0.0
20,0.59340817,1.5364233,-1.3186848,0.482317
20,0.26373696,2.0923085,0.06593424,0.482317
20,0.4717961,0.94057846,0.23589805,-0.84405476
20,-0.3032975,0.9784532,0.3369972,-0.84405476
21,0.07912108,0.068520926,0.4087923,0.0
21,0.07326027,1.160661,-0.14652054,0.0
21,0.984618,0.86835146,0.0,0.0
21,0.2197808,0.9910466,0.58608216,0.7234755
22,0.07912108,0.068520926,0.4087923,0.0
22,0.10549479,1.1153438,-0.10549479,0.0
22,0.94359225,0.9118429,-0.04102575,0.0
22,-1.3816887,1.3365492,0.0,0.0
22,0.22857204,1.072098,0.53333473,0.482317
22,0.164103,1.0115988,0.82051504,0.84405476
23,0.07912108,0.068520926,0.4087923,0.0
23,0.1098904,1.1647,-0.07326027,0.0
23,-0.08791232,1.392793,-0.17582464,0.0
23,-1.3816887,1.3365492,0.0,0.0
24,0.07912108,0.068520926,0.4087923,0.0
24,0.31648436,1.0725213,0.59340817,0.0
24,-0.13186848,1.3142818,-0.48351777,0.0
24,-1.3816887,1.3365492,0.0,0.0
24,-0.11721642,0.11349441,-0.43956158,-0.964634
25,0.07912108,0.068520926,0.4087923,0.0
25,0.07326027,1.1647,-0.1098904,0.0
25,-0.08498191,1.3543887,-0.08498191,0.0
25,-1.3216152,1.3959801,0.0,0.0
26,0.07912108,0.068520926,0.4087923,0.0
26,0.1098904,1.1647,-0.07326027,0.0
26,-0.16996382,1.3158482,-0.29743668,0.0
26,-1.3816887,1.3365492,0.0,0.0
26,0.2769238,1.1404146,0.47472656,-0.2411585
27,0.07912108,0.068520926,0.4087923,0.0
27,0.07326027,1.1647,-0.1098904,0.0
27,1.0256437,0.81846124,0.04102575,0.0
27,0.04102575,1.2163287,-0.492309,0.0
27,-1.3216152,1.3959801,0.0,0.0
27,0.19780272,1.0278131,0.71208984,-0.964634
27,0.29304108,1.012477,0.5128219,-0.7234755
28,0.07912108,0.068520926,0.4087923,0.0
28,0.1098904,1.1647,-0.07326027,0.0
28,0.9025665,0.95246917,-0.04102575,0.0
28,0.77362835,1.4124458,-1.2893807,-0.964634
28,0.38681418,2.025395,0.06446903,-0.964634
28,-0.35164928,2.15053,0.5626389,-0.36173776
28,1.1252778,1.9170531,0.35164928,-0.36173776
28,-1.7582465,1.2161169,0.70329857,-0.36173776
29,0.07912108,0.068520926,0.4087923,0.0
29,0.07326027,1.160661,-0.14652054,0.0
29,-0.042490955,1.3530551,0.12747286,0.0
29,0.7648372,1.1234018,-0.042490955,0.0
29,-1.3816887,1.3365492,0.0,0.0
29,0.25787613,0.920802,0.38681418,-0.964634
30,0.07912108,0.068520926,0.4087923,0.0
30,0.1098904,1.1618165,-0.1098904,0.0
30,-0.08791232,1.4031589,-0.04395616,0.0
30,0.2490849,0.73680305,0.17435944,-0.7234755
30,0.1948723,0.85307044,0.1670334,-0.6028963
31,0.07912108,0.068520926,0.4087923,0.0
31,0.1098904,1.1525403,-0.18315068,0.0
31,-0.12747286,1.3530551,0.042490955,0.0
