frame,x,y,z,velocity
0,0.07912108,0.068520926,0.4087923,0.0
0,0.19780272,1.2403351,0.15824218,0.0
0,-1.3216152,1.3959801,0.0,0.0
0,-0.09084273,1.3776983,-0.45421365,-0.482317
1,0.07912108,0.068520926,0.4087923,0.0
1,0.11868164,1.2295631,0.2769238,0.0
1,-1.3216152,1.3959801,0.0,0.0
1,-0.12747286,1.34301,-0.16996382,-0.12057925
2,0.07912108,0.068520926,0.4087923,0.0
2,0.11428602,1.204078,0.15238136,0.0
2,-1.3216152,1.3959801,0.0,0.0
2,-0.13186848,0.096080035,-0.43956158,-0.964634
3,0.07912108,0.068520926,0.4087923,0.0
3,0.15238136,1.2070874,-0.07619068,0.0
3,-1.3216152,1.3959801,0.0,0.0
4,0.07912108,0.068520926,0.4087923,0.0
4,0.15238136,1.2094896,0.0,0.0
4,0.164103,1.2704742,-0.28718024,0.0
4,0.7384635,1.0846637,0.04102575,0.0
4,0.5743605,1.1798024,-0.04102575,0.0
4,-1.3216152,1.3959801,0.0,0.0
4,0.30769312,1.3612223,-0.17582464,0.12057925
5,0.07912108,0.068520926,0.4087923,0.0
5,0.15238136,1.2094896,0.0,0.0
5,-1.3216152,1.3959801,0.0,0.0
5,0.39560544,1.3433625,-0.13186848,0.12057925
5,0.42490956,1.2197198,-0.42490956,0.482317
5,-0.14652053,0.07178025,-0.43956158,-0.964634
6,0.07912108,0.068520926,0.4087923,0.0
6,0.11428602,1.2130839,0.03809534,0.0
6,-1.3816887,1.3365492,0.0,0.0
6,0.4395616,1.2762434,-0.39560544,0.482317
7,0.07912108,0.068520926,0.4087923,0.0
7,0.15238136,1.2088895,0.03809534,0.0
7,-0.0,1.2895405,-0.2461545,0.0
7,-1.3216152,1.3959801,0.0,0.0
7,0.4395616,1.2890476,-0.35164928,0.2411585
8,0.07912108,0.068520926,0.4087923,0.0
8,0.9025665,0.95335233,0.0,0.0
8,-0.0,1.2328221,-0.45128325,0.0
8,-1.3216152,1.3959801,0.0,0.0
9,0.07912108,0.068520926,0.4087923,0.0
9,0.1904767,1.2034751,0.03809534,0.0
9,0.94359225,0.9118429,-0.04102575,0.0
9,-1.3216152,1.3959801,0.0,0.0
9,-0.58608216,1.014463,-0.036630135,0.84405476
9,-0.47619176,0.5555235,-0.91575336,0.84405476
9,0.25641096,1.1290166,-0.18315068,0.84405476
9,-0.8380974,1.7935836,-0.5802213,-0.6028963
9,0.4395616,1.2890476,-0.35164928,-0.36173776
9,0.39560544,1.3469533,-0.08791232,-0.12057925
10,0.07912108,0.068520926,0.4087923,0.0
10,0.2461545,1.2355496,-0.36923176,0.0
10,0.9025665,0.9498148,0.0820515,0.0
10,-1.3816887,1.3365492,0.0,0.0
10,-0.6124558,0.8299997,0.0,0.36173776
10,-0.51575226,0.49833354,-0.74139386,0.36173776
10,0.12893806,1.0188351,-0.096703544,0.36173776
10,-0.0,1.3121828,0.04102575,-0.36173776
10,0.4395616,1.3245326,-0.17582464,-0.2411585
10,0.36337093,1.3888841,-0.22710682,-0.12057925
11,0.07912108,0.068520926,0.4087923,0.0
11,0.164103,1.2362305,-0.41025752,0.0
11,0.86154073,0.989733,0.04102575,0.0
11,-1.3816887,1.3365492,0.0,0.0
11,-0.556778,0.6750575,0.1670334,0.36173776
11,-0.4454224,0.6092841,-0.4732613,0.36173776
11,-0.0,1.2653192,0.039560545,-0.2411585
12,0.07912108,0.068520926,0.4087923,0.0
12,0.11428602,1.2136819,0.0,0.0
12,-1.3816887,1.3365492,0.0,0.0
12,-0.2490849,0.7555119,0.04981698,-0.84405476
13,0.07912108,0.068520926,0.4087923,0.0
13,0.94359225,0.9118429,0.04102575,0.0
13,0.04102575,1.2888877,0.2461545,0.0
13,-1.3816887,1.3365492,0.0,0.0
13,-0.061538626,0.6204933,0.20512876,-0.6028963
14,0.07912108,0.068520926,0.4087923,0.0
14,0.07912109,1.2609826,0.07912109,0.0
14,0.9890136,0.7892304,-0.039560545,0.0
14,-1.3216152,1.3959801,0.0,0.0
14,0.5230783,0.60090923,0.02490849,0.12057925
14,0.4483528,0.3257208,0.5728953,0.12057925
