frame,x,y,z,velocity
0,0.07912108,0.068520926,0.4087923,0.0
0,0.15238136,1.2094896,0.0,0.0
0,0.7384635,1.0823337,-0.0820515,0.0
0,-1.3216152,1.3959801,0.0,0.0
0,-0.12307725,1.304464,-0.0820515,0.36173776
0,0.4395616,1.309864,-0.26373696,-0.2411585
1,0.07912108,0.068520926,0.4087923,0.0
1,0.11428602,1.2112881,-0.07619068,0.0
1,0.94359225,0.9118429,0.04102575,0.0
1,-1.3816887,1.3365492,0.0,0.0
1,0.4395616,1.317952,-0.2197808,-0.36173776
2,0.07912108,0.068520926,0.4087923,0.0
2,0.15238136,1.2070874,0.07619068,0.0
2,-1.3216152,1.3959801,0.0,0.0
2,0.46740052,1.2307717,-0.33992764,-0.482317
2,0.4395616,1.3332564,-0.08791232,-0.2411585
3,0.07912108,0.068520926,0.4087923,0.0
3,0.12307725,1.304464,0.0820515,0.0
3,-1.3816887,1.3365492,0.0,0.0
4,0.07912108,0.068520926,0.4087923,0.0
4,0.15238136,1.204078,0.11428602,0.0
4,0.7648372,1.1209884,0.08498191,0.0
4,-1.3216152,1.3959801,0.0,0.0
5,0.07912108,0.068520926,0.4087923,0.0
5,0.7384635,1.0846637,-0.04102575,0.0
5,-1.3816887,1.3365492,0.0,0.0
6,0.07912108,0.068520926,0.4087923,0.0
6,0.15824218,1.2503886,-0.11868164,0.0
6,-1.3816887,1.3365492,0.0,0.0
6,0.35604492,1.1486192,-0.39560544,0.36173776
7,0.07912108,0.068520926,0.4087923,0.0
7,0.1904767,1.2034751,0.03809534,0.0
7,-1.3816887,1.3365492,0.0,0.0
7,0.45128325,1.1762305,-0.36923176,0.36173776
8,0.07912108,0.068520926,0.4087923,0.0
8,0.039560545,1.2428561,-0.23736328,0.0
8,-1.3816887,1.3365492,0.0,0.0
8,0.4395616,1.309864,-0.26373696,0.2411585
8,0.41025752,1.2031112,-0.328206,0.36173776
9,0.07912108,0.068520926,0.4087923,0.0
9,0.1904767,1.2034751,0.03809534,0.0
9,-1.3216152,1.3959801,0.0,0.0
9,0.33992764,1.3103484,-0.12747286,0.12057925
9,0.39560544,1.338319,-0.17582464,0.12057925
10,0.07912108,0.068520926,0.4087923,0.0
10,0.1904767,1.2034751,-0.03809534,0.0
10,-1.3216152,1.3959801,0.0,0.0
11,0.07912108,0.068520926,0.4087923,0.0
11,0.11868164,1.2447435,0.19780272,0.0
11,0.4395616,1.3332564,-0.08791232,0.0
11,-1.3216152,1.3959801,0.0,0.0
11,-0.11868164,1.257876,-0.07912109,-0.6028963
11,-0.7091594,1.8839965,-0.45128322,-0.482317
12,0.07912108,0.068520926,0.4087923,0.0
12,0.1904767,1.204078,0.0,0.0
12,0.39560544,1.3433625,-0.13186848,0.0
12,-1.3216152,1.3959801,0.0,0.0
13,0.07912108,0.068520926,0.4087923,0.0
13,0.15238136,1.2094896,0.0,0.0
13,-1.3216152,1.3959801,0.0,0.0
13,-1.1604426,1.207443,0.21098956,0.7234755
13,1.0022005,1.3070288,0.36923173,0.7234755
13,-0.94945306,1.0228099,-0.94945306,0.7234755
13,-0.61538625,0.7075591,0.0,-0.6028963
13,-0.4981698,0.42059305,-0.6739944,-0.6028963
13,0.05860821,0.9285287,-0.11721642,-0.6028963
14,0.07912108,0.068520926,0.4087923,0.0
14,0.1904767,1.2034751,-0.03809534,0.0
14,-1.3816887,1.3365492,0.0,0.0
14,0.30769312,1.3469533,0.26373696,0.12057925
14,0.03809534,1.2178599,0.03809534,-0.36173776
14,0.14065972,1.4930263,-0.04688657,-0.2411585
15,0.07912108,0.068520926,0.4087923,0.0
15,0.15824218,1.2403351,-0.19780272,0.0
15,0.39560544,1.338319,-0.17582464,0.12057925
15,0.22857204,0.5569612,0.09523835,-0.84405476
15,-0.22857204,0.54908854,0.13333368,-0.84405476
15,0.15238136,0.28949946,0.5142871,-0.84405476
16,0.07912108,0.068520926,0.4087923,0.0
16,0.35604492,1.204487,-0.15824218,0.0
16,-1.3216152,1.3959801,0.0,0.0
17,0.07912108,0.068520926,0.4087923,0.0
17,0.984618,0.8673818,0.04102575,0.0
17,-1.3816887,1.3351984,-0.06007342,0.0
17,0.4087923,1.3761998,-0.22710682,0.12057925
17,0.18461588,0.94286734,0.21538518,0.36173776
17,0.2461545,0.9287033,0.21538518,0.6028963
18,0.07912108,0.068520926,0.4087923,0.0
18,0.15238136,1.2088895,-0.03809534,0.0
