frame,x,y,z,velocity
0,0.013186848,0.10383334,0.4087923,0.0
0,-0.036630135,1.1001244,-0.40293148,0.0
0,-0.1098904,1.1384844,0.25641096,0.0
0,-1.476927,1.3025272,0.0,0.0
1,0.013186848,0.10383334,0.4087923,0.0
1,-0.14652054,1.1577673,-0.1098904,0.0
1,-0.15238136,1.2070874,-0.07619068,0.0
1,-1.476927,1.3025272,0.0,0.0
2,0.013186848,0.10383334,0.4087923,0.0
2,-0.1904767,1.2034751,0.03809534,0.0
2,-1.476927,1.3025272,0.0,0.0
3,0.013186848,0.10383334,0.4087923,0.0
3,-0.15238136,1.199852,-0.15238136,0.0
3,0.977292,0.94440866,0.042490955,0.0
3,-1.476927,1.3025272,0.0,0.0
4,0.013186848,0.10383334,0.4087923,0.0
4,-0.1098904,1.1618165,-0.1098904,0.0
4,0.977292,0.94536406,0.0,0.0
4,-1.5384656,1.2292331,0.0,0.0
5,0.013186848,0.10383334,0.4087923,0.0
5,-0.36630136,1.0379975,-0.40293148,0.0
5,0.977292,0.94536406,0.0,0.0
5,-1.476927,1.3025272,0.0,0.0
5,0.15238136,1.204078,0.11428602,-0.12057925
6,0.013186848,0.10383334,0.4087923,0.0
6,-0.0,1.0736415,-0.10109916,0.0
6,-0.11428602,1.1242967,-0.45714408,0.0
6,0.977292,0.94536406,0.0,0.0
6,-1.476927,1.3010726,0.061538626,0.0
7,0.013186848,0.10383334,0.4087923,0.0
7,-0.2197808,1.1302044,-0.2197808,0.0
7,-1.476927,1.3010726,0.061538626,0.0
7,0.24615452,1.0514255,-0.31648436,-0.84405476
8,0.013186848,0.10383334,0.4087923,0.0
8,-0.06739944,1.0571189,-0.20219833,0.0
8,-0.18315068,1.0710791,-0.4395616,0.0
8,-1.476927,1.3025272,0.0,0.0
8,0.72234625,1.13936,-0.16996382,-0.964634
9,0.013186848,0.10383334,0.4087923,0.0
9,-0.22857204,1.1821839,-0.1904767,0.0
9,-1.476927,1.3025272,0.0,0.0
9,0.5802213,0.7895812,0.32234517,0.7234755
9,-0.06739944,1.0678079,-0.13479888,-0.12057925
10,0.013186848,0.10383334,0.4087923,0.0
10,-0.22857204,1.1974305,0.0,0.0
10,-1.476927,1.3025272,0.0,0.0
11,0.013186848,0.10383334,0.4087923,0.0
11,-0.06739944,1.0501127,-0.23589805,0.0
11,-0.1904767,1.204078,0.0,0.0
11,-1.476927,1.3025272,0.0,0.0
12,0.013186848,0.10383334,0.4087923,0.0
12,-0.14652054,1.134352,-0.25641096,0.0
12,-1.476927,1.3025272,0.0,0.0
13,0.013186848,0.10383334,0.4087923,0.0
13,-0.06739944,1.0630112,-0.1684986,0.0
13,-0.14652054,1.06101,-0.47619176,0.0
13,0.9025665,0.95246917,-0.04102575,0.0
13,-1.476927,1.3025272,0.0,0.0
13,-0.22564161,0.60305256,0.8058629,0.6028963
13,-0.12893806,1.0213815,0.06446903,0.6028963
13,-0.07619068,1.1554888,0.3809534,-0.12057925
14,0.013186848,0.10383334,0.4087923,0.0
14,0.9025665,0.95246917,-0.04102575,0.0
