frame,x,y,z,velocity
0,-0.0,0.14684252,0.39560544,0.0
0,0.93480104,0.98740053,0.0,0.0
0,-1.476927,1.3010726,0.061538626,0.0
1,-0.0,0.14684252,0.39560544,0.0
1,0.94359225,0.9127654,0.0,0.0
1,-0.18168546,1.3955525,0.36337093,0.0
2,0.013186848,0.10383334,0.4087923,0.0
2,-0.09084273,1.4153694,-0.31794956,0.0
2,-1.476927,1.3010726,0.061538626,0.0
3,-0.0,0.14684252,0.39560544,0.0
3,-0.15238136,1.1876951,0.22857204,0.0
3,-0.09084273,1.4327543,-0.22710682,0.0
3,-1.476927,1.3010726,0.061538626,0.0
4,-0.0,0.14684252,0.39560544,0.0
4,-0.15824218,1.2403351,0.19780272,0.0
4,0.93480104,0.98648584,-0.042490955,0.0
4,-0.1362641,1.4406524,-0.1362641,0.0
4,-1.476927,1.3010726,0.061538626,0.0
5,-0.0,0.14684252,0.39560544,0.0
5,-0.15824218,1.2403351,0.19780272,0.0
5,0.93480104,0.9837367,-0.08498191,0.0
5,-0.08498191,1.351052,-0.12747286,0.0
5,-0.0,1.3474154,-0.5450564,0.0
5,-0.499635,1.3618838,0.09084273,0.0
5,-1.476927,1.3010726,0.061538626,0.0
6,-0.0,0.14684252,0.39560544,0.0
6,-0.15238136,1.1943967,0.1904767,0.0
6,-0.13186848,1.3941797,-0.13186848,0.0
6,-1.476927,1.3010726,0.061538626,0.0
7,-0.0,0.14684252,0.39560544,0.0
7,0.93480104,0.98648584,-0.042490955,0.0
7,-0.042490955,1.3563869,0.08498191,0.0
7,-0.18168546,1.4305928,-0.18168546,0.0
7,-1.476927,1.3010726,0.061538626,0.0
8,-0.0,0.14684252,0.39560544,0.0
8,0.94359225,0.9127654,0.0,0.0
8,-0.22710682,1.4240884,0.18168546,0.0
8,-1.476927,1.3010726,0.061538626,0.0
9,0.013186848,0.10383334,0.4087923,0.0
9,-0.15238136,1.1876951,0.22857204,0.0
9,0.9025665,0.95335233,0.0,0.0
9,-1.476927,1.3010726,0.061538626,0.0
10,-0.0,0.14684252,0.39560544,0.0
10,-0.15238136,1.199852,0.15238136,0.0
10,-0.13186848,1.3830483,-0.2197808,0.0
10,-1.476927,1.3010726,0.061538626,0.0
11,-0.0,0.14684252,0.39560544,0.0
11,-0.15238136,1.1876951,0.22857204,0.0
11,-0.13186848,1.3941797,-0.13186848,0.0
11,-1.476927,1.3010726,0.061538626,0.0
11,-0.15824217,0.82899034,0.0,-0.2411585
12,-0.0,0.14684252,0.39560544,0.0
12,-0.11428602,1.1919641,0.22857204,0.0
12,0.984618,0.86835146,0.0,0.0
12,-0.13186848,1.3997121,-0.04395616,0.0
12,-1.476927,1.3010726,0.061538626,0.0
13,-0.0,0.14684252,0.39560544,0.0
13,-0.11868164,1.2547617,0.11868164,0.0
13,-0.18168546,1.4420837,0.0,0.0
13,-1.476927,1.3010726,0.061538626,0.0
14,-0.0,0.14684252,0.39560544,0.0
14,-0.08791232,1.4010918,-0.08791232,0.0
14,-1.476927,1.3010726,0.061538626,0.0
15,0.013186848,0.10383334,0.4087923,0.0
15,-0.11868164,1.2447435,0.19780272,0.0
15,-0.08791232,1.4031589,0.04395616,0.0
15,-1.476927,1.3010726,0.061538626,0.0
16,-0.0,0.14684252,0.39560544,0.0
16,-0.19780272,1.2346439,0.19780272,0.0
16,-0.18168546,1.4392196,0.09084273,0.0
16,-1.476927,1.3010726,0.061538626,0.0
17,-0.0,0.14684252,0.39560544,0.0
17,-0.15824218,1.2403351,0.19780272,0.0
17,0.93480104,0.98648584,-0.042490955,0.0
17,-1.476927,1.3010726,0.061538626,0.0
18,-0.0,0.14684252,0.39560544,0.0
18,-0.19780272,1.2403351,0.15824218,0.0
18,-0.18168546,1.4240884,-0.22710682,0.0
18,-1.476927,1.3010726,0.061538626,0.0
19,-0.0,0.14684252,0.39560544,0.0
19,-0.15824218,1.2460002,0.15824218,0.0
19,-1.476927,1.3010726,0.061538626,0.0
