frame,x,y,z,velocity
0,-0.0,0.14684252,0.39560544,0.0
0,-0.164103,1.2966993,-0.12307725,0.0
0,-1.476927,1.3025272,0.0,0.0
1,-0.0,0.14684252,0.39560544,0.0
1,-0.164103,1.3025272,0.0,0.0
2,-0.0,0.14684252,0.39560544,0.0
2,-0.2461545,1.2869275,-0.0820515,0.0
2,-1.476927,1.3025272,0.0,0.0
3,-0.0,0.14684252,0.39560544,0.0
3,1.1047648,0.7880898,0.08498191,0.0
3,-0.25494573,1.3294985,-0.12747286,0.0
3,-0.4483528,1.4895194,-0.34871888,0.0
3,-1.476927,1.3010726,0.061538626,0.0
3,-0.14065972,0.7183751,0.164103,-0.12057925
4,-0.0,0.14684252,0.39560544,0.0
4,-0.2461545,1.2888877,0.04102575,0.0
4,-1.476927,1.3010726,0.061538626,0.0
5,-0.0,0.14684252,0.39560544,0.0
5,-0.2461545,1.2888877,-0.04102575,0.0
5,-1.4153883,1.3677644,0.061538626,0.0
6,-0.0,0.14684252,0.39560544,0.0
6,-0.20512876,1.2862734,-0.164103,0.0
6,-1.476927,1.3010726,0.061538626,0.0
7,-0.0,0.14684252,0.39560544,0.0
7,-0.13186848,0.67812264,0.13186848,0.0
7,-0.12307725,1.306398,0.04102575,0.0
7,0.7794893,1.0531719,-0.0820515,0.0
7,-1.476927,1.3010726,0.061538626,0.0
8,-0.0,0.14684252,0.39560544,0.0
8,1.0197829,0.89534,-0.08498191,0.0
8,-1.476927,1.3010726,0.061538626,0.0
9,-0.0,0.14684252,0.39560544,0.0
9,-0.08498191,1.351052,-0.12747286,0.0
9,0.93480104,0.98648584,-0.042490955,0.0
9,-1.476927,1.3010726,0.061538626,0.0
10,-0.0,0.14684252,0.39560544,0.0
10,-0.2461545,1.2571565,-0.28718024,0.0
10,-1.4153883,1.3677644,0.061538626,0.0
11,-0.0,0.14684252,0.39560544,0.0
11,-0.20512876,1.2862734,-0.164103,0.0
11,-0.39853585,1.5306059,-0.19926792,0.0
11,-1.476927,1.3025272,0.0,0.0
12,0.013186848,0.10383334,0.4087923,0.0
12,-0.08498191,1.3403186,-0.21245478,0.0
12,1.0622739,0.84769195,-0.042490955,0.0
12,-1.476927,1.3010726,0.061538626,0.0
12,-0.164103,0.7225706,0.11721642,0.12057925
13,-0.0,0.14684252,0.39560544,0.0
13,0.8498191,1.0614237,0.0,0.0
13,-0.12747286,1.347707,0.12747286,0.0
13,-0.4483528,1.5003102,-0.2989019,0.0
13,-1.476927,1.3010726,0.061538626,0.0
14,-0.0,0.14684252,0.39560544,0.0
14,-0.28718024,1.2751025,-0.12307725,0.0
14,-1.476927,1.3025272,0.0,0.0
15,-0.0,0.14684252,0.39560544,0.0
15,-0.20512876,1.2941008,-0.0820515,0.0
15,-1.476927,1.3025272,0.0,0.0
16,-0.0,0.14684252,0.39560544,0.0
16,-0.164103,1.2999402,-0.0820515,0.0
16,-0.6739944,1.9937023,0.4717961,0.36173776
16,0.6739944,2.03095,0.26959777,0.36173776
17,-0.0,0.14684252,0.39560544,0.0
17,-0.20512876,1.2862734,-0.164103,0.0
17,-0.4483528,1.5003102,-0.2989019,0.0
17,0.12454245,0.6929755,0.37362736,-0.2411585
18,0.013186848,0.10383334,0.4087923,0.0
18,-0.164103,1.301881,-0.04102575,0.0
18,0.17435944,0.7518074,0.19926792,-0.2411585
19,-0.0,0.14684252,0.39560544,0.0
19,-0.12307725,1.306398,-0.04102575,0.0
19,0.82051504,1.0174055,-0.12307725,0.0
19,-0.39853585,1.5143051,-0.2989019,0.0
19,-1.476927,1.3010726,0.061538626,0.0
19,-0.09084273,1.444228,0.1362641,0.12057925
20,-0.0,0.14684252,0.39560544,0.0
20,-0.2461545,1.2869275,-0.0820515,0.0
20,-1.476927,1.3010726,0.061538626,0.0
21,-0.0,0.14684252,0.39560544,0.0
21,0.93480104,0.9837367,-0.08498191,0.0
21,-0.0,1.3590465,0.042490955,0.0
21,-1.476927,1.3010726,0.061538626,0.0
21,-0.39853585,1.5232922,-0.2490849,0.12057925
22,-0.0,0.14684252,0.39560544,0.0
22,-0.12747286,1.3206419,-0.29743668,0.0
22,0.977292,0.94536406,0.0,0.0
22,-1.476927,1.3025272,0.0,0.0
22,-0.4483528,1.4769706,-0.39853585,0.12057925
22,-0.12454245,0.7729663,-0.14945094,-0.2411585
23,-0.0,0.14684252,0.39560544,0.0
23,0.977292,0.94440866,-0.042490955,0.0
23,-0.1362641,1.4117206,0.31794956,0.0
23,-1.476927,1.3025272,0.0,0.0
23,-0.39853585,1.5232922,-0.2490849,0.12057925
23,-0.17435944,0.7773684,-0.02490849,-0.2411585
24,-0.0,0.14684252,0.39560544,0.0
24,0.80732816,1.0940906,0.0,0.0
24,-0.08498191,1.351052,0.12747286,0.0
24,-1.476927,1.3025272,0.0,0.0
24,-0.4102575,1.535043,-0.4102575,0.12057925
25,-0.0,0.14684252,0.39560544,0.0
25,-0.21245478,1.3423376,0.042490955,0.0
25,-1.4153883,1.3677644,0.061538626,0.0
26,-0.0,0.14684252,0.39560544,0.0
26,-0.12307725,1.304464,0.0820515,0.0
26,0.82051504,1.0240014,-0.04102575,0.0
26,-1.476927,1.3010726,0.061538626,0.0
27,-0.0,0.14684252,0.39560544,0.0
27,-0.164103,1.2966993,-0.12307725,0.0
27,-1.476927,1.3010726,0.061538626,0.0
28,-0.0,0.14684252,0.39560544,0.0
28,-0.2461545,1.2869275,-0.0820515,0.0
28,-1.476927,1.3010726,0.061538626,0.0
29,0.013186848,0.10383334,0.4087923,0.0
29,0.93480104,0.98648584,-0.042490955,0.0
29,-0.042490955,1.3590465,0.0,0.0
29,-1.476927,1.3010726,0.061538626,0.0
30,-0.0,0.14684252,0.39560544,0.0
30,-0.08498191,1.3240553,-0.29743668,0.0
30,-0.39853585,1.5232922,-0.2490849,0.0
30,-1.476927,1.3025272,0.0,0.0
31,-0.0,0.14684252,0.39560544,0.0
31,-0.08498191,1.3543887,-0.08498191,0.0
31,-1.476927,1.3025272,0.0,0.0
32,-0.0,0.14684252,0.39560544,0.0
32,-0.08498191,1.3463666,-0.16996382,0.0
32,-1.476927,1.3025272,0.0,0.0
