frame,x,y,z,velocity
0,0.07912108,0.068520926,0.4087923,0.0
0,-0.07912109,1.2634624,0.0,0.0
0,-1.3816887,1.3351984,-0.06007342,0.0
0,0.13186848,1.3893206,-0.17582464,-0.12057925
1,0.07912108,0.068520926,0.4087923,0.0
1,-0.11868164,1.257876,0.07912109,0.0
1,-1.3216152,1.3959801,0.0,0.0
1,0.13186848,1.3997121,-0.04395616,-0.12057925
2,0.07912108,0.068520926,0.4087923,0.0
2,0.039560545,1.2647007,0.039560545,0.0
2,0.90989256,0.87660307,-0.07912109,0.0
2,-1.3816887,1.3365492,0.0,0.0
2,0.16996382,1.3483766,0.042490955,-0.2411585
3,0.07912108,0.068520926,0.4087923,0.0
3,-0.0820515,1.3102574,0.0,0.0
3,-1.3216152,1.3959801,0.0,0.0
3,0.13186848,1.3997121,-0.04395616,-0.12057925
4,0.07912108,0.068520926,0.4087923,0.0
4,-0.07912109,1.2634624,0.0,0.0
4,-1.3816887,1.3351984,-0.06007342,0.0
5,0.07912108,0.068520926,0.4087923,0.0
5,-0.07912109,1.262843,0.039560545,0.0
5,-1.3816887,1.3365492,0.0,0.0
6,0.07912108,0.068520926,0.4087923,0.0
6,-0.039560545,1.2647007,0.039560545,0.0
6,-1.3816887,1.3365492,0.0,0.0
7,0.07912108,0.068520926,0.4087923,0.0
7,-0.07912109,1.2634624,0.0,0.0
7,-1.3816887,1.3365492,0.0,0.0
8,0.07912108,0.068520926,0.4087923,0.0
8,1.0666695,0.76532555,0.0,0.0
8,-0.36923176,1.2430193,0.20512876,0.0
8,-1.3816887,1.3365492,0.0,0.0
9,0.07912108,0.068520926,0.4087923,0.0
9,-0.164103,1.301881,0.04102575,0.0
9,-1.3216152,1.3959801,0.0,0.0
10,0.07912108,0.068520926,0.4087923,0.0
10,-0.0,1.3121828,-0.04102575,0.0
10,0.86154073,0.99058294,0.0,0.0
10,-1.3216152,1.3959801,0.0,0.0
10,0.08498191,1.351052,-0.12747286,0.12057925
11,0.07912108,0.068520926,0.4087923,0.0
11,-0.0,1.3121828,-0.04102575,0.0
11,-1.3216152,1.3959801,0.0,0.0
11,0.09377314,1.4610265,-0.328206,0.482317
12,0.07912108,0.068520926,0.4087923,0.0
12,-0.11868164,1.2547617,0.11868164,0.0
12,-1.3216152,1.3959801,0.0,0.0
12,0.12747286,1.351052,0.08498191,-0.12057925
13,0.07912108,0.068520926,0.4087923,0.0
13,-0.04102575,1.2803715,0.28718024,0.0
13,0.86154073,0.989733,0.04102575,0.0
13,-1.3216152,1.3959801,0.0,0.0
13,0.11428602,1.2130839,0.03809534,0.6028963
13,0.1904767,0.8258873,-0.8761928,0.6028963
13,0.9904789,0.70656323,-0.07619068,0.6028963
14,0.07912108,0.068520926,0.4087923,0.0
14,-0.07912109,1.262843,0.039560545,0.0
14,-1.3216152,1.3959801,0.0,0.0
14,0.21098958,1.0849962,0.21098958,0.6028963
14,1.019783,0.47047457,0.07032986,0.6028963
14,0.31648436,0.87489325,-0.6329687,0.6028963
14,0.1684986,1.0517336,0.1684986,0.7234755
14,0.26959777,0.8498746,-0.606595,0.7234755
14,0.97729194,0.45087147,0.06739944,0.7234755
15,0.07912108,0.068520926,0.4087923,0.0
15,-0.04102575,1.301881,-0.164103,0.0
15,-1.3216152,1.3959801,0.0,0.0
15,0.18461588,0.93530613,0.2461545,0.482317
15,0.30769312,0.8134978,-0.4615397,0.482317
15,0.8923101,0.3867643,0.15384656,0.482317
15,0.2461545,0.9023334,0.30769312,0.7234755
15,0.33846244,0.8181398,-0.43077037,0.7234755
15,0.9230794,0.28864184,0.18461588,0.7234755
16,0.07912108,0.068520926,0.4087923,0.0
16,-0.0,1.3121828,0.04102575,0.0
16,0.94359225,0.9118429,-0.04102575,0.0
16,-0.31794956,1.4117206,-0.1362641,0.0
16,-1.3216152,1.3959801,0.0,0.0
16,0.05274739,0.7570675,0.36923173,0.482317
16,0.6593424,0.4560438,0.26373696,0.482317
16,0.23736326,0.79908377,0.13186848,-0.964634
16,-1.5501871,1.4858482,0.20219833,-0.84405476
16,-0.20219833,2.147283,0.0,-0.84405476
17,0.07912108,0.068520926,0.4087923,0.0
17,-0.0,1.2653192,-0.039560545,0.0
17,-1.3216152,1.3959801,0.0,0.0
18,0.07912108,0.068520926,0.4087923,0.0
18,-0.07912109,1.257876,-0.11868164,0.0
