frame,x,y,z,velocity
0,-0.0835167,0.7317978,0.5011002,0.0
0,-0.0835167,0.711936,-0.5289391,0.0
0,-0.29011065,0.93591183,-0.32234517,0.0
0,0.984618,0.86835146,0.0,0.0
0,-1.3216152,1.3959801,0.0,0.0
1,-0.05274739,0.8418953,0.026373696,0.0
1,0.984618,0.86835146,0.0,0.0
1,-1.4417621,1.2715147,0.0,0.0
2,-0.05274739,0.8319219,-0.13186848,0.0
2,-0.30769312,0.87191784,-0.33846244,0.0
2,0.984618,0.86835146,0.0,0.0
2,-1.3816887,1.3365492,0.0,0.0
3,-0.05274739,0.838584,-0.07912108,0.0
3,0.984618,0.86835146,0.0,0.0
3,-1.3216152,1.3959801,0.0,0.0
4,-0.10549478,0.8103208,0.21098956,0.0
4,-0.026373696,0.77072585,-0.34285805,0.0
4,0.984618,0.86835146,0.0,0.0
4,-1.2615418,1.4504963,0.0,0.0
5,-0.07912108,0.829829,-0.13186848,0.0
5,0.984618,0.86835146,0.0,0.0
5,-1.3216152,1.3959801,0.0,0.0
6,-0.05274739,0.8406551,0.05274739,0.0
6,-0.029304106,0.8800995,-0.32234517,0.0
6,0.984618,0.86835146,0.0,0.0
6,-1.4417621,1.2700948,-0.06007342,0.0
7,-0.07472547,0.7837274,-0.12454245,0.0
7,0.23443285,0.80998164,-0.4102575,0.0
7,-0.29304105,0.85082895,-0.26373696,0.0
7,0.984618,0.86835146,0.0,0.0
7,-1.4417621,1.2700948,-0.06007342,0.0
8,-0.10549478,0.8222505,0.15824217,0.0
8,-1.3216152,1.3959801,0.0,0.0
9,-0.07472547,0.7612387,-0.2241764,0.0
9,-0.14652053,0.9220322,-0.08791232,0.0
9,-0.029304106,0.6195584,-0.70329857,0.0
9,0.984618,0.86835146,0.0,0.0
9,-1.3216152,1.3946869,-0.06007342,0.0
10,-0.1391945,0.87813973,-0.0556778,0.0
10,0.984618,0.86835146,0.0,0.0
10,-1.3816887,1.3365492,0.0,0.0
11,-0.10549478,0.8369234,0.026373696,0.0
11,-1.3216152,1.3959801,0.0,0.0
12,-0.15824217,0.8285707,-0.026373696,0.0
12,-0.33846244,0.8991802,-0.21538518,0.0
12,-1.3216152,1.3959801,0.0,0.0
13,-0.13186848,0.83359236,0.0,0.0
13,0.984618,0.86835146,0.0,0.0
13,-1.3816887,1.3351984,-0.06007342,0.0
13,0.0835167,0.8864843,0.0278389,-0.12057925
14,-0.10549478,0.81673336,0.18461587,0.0
14,-0.33846244,0.8991802,-0.21538518,0.0
14,0.984618,0.86835146,0.0,0.0
14,-1.3216152,1.3959801,0.0,0.0
14,0.1670334,0.8746024,-0.0278389,-0.2411585
15,-0.12454245,0.7546903,-0.2241764,0.0
15,-0.33846244,0.90599823,-0.18461588,0.0
15,0.984618,0.86835146,0.0,0.0
15,-1.3216152,1.3959801,0.0,0.0
15,1.3362672,1.177161,0.0556778,0.36173776
