frame,x,y,z,velocity
0,0.07912108,0.068520926,0.4087923,0.0
0,-0.0,1.2659374,0.0,0.0
0,-1.3216152,1.3959801,0.0,0.0
1,0.07912108,0.068520926,0.4087923,0.0
1,0.0820515,1.2999402,-0.164103,0.0
1,-1.3216152,1.3959801,0.0,0.0
2,0.07912108,0.068520926,0.4087923,0.0
2,-0.07912109,1.257876,-0.11868164,0.0
2,-1.3216152,1.3959801,0.0,0.0
3,0.07912108,0.068520926,0.4087923,0.0
3,1.0256437,0.8194888,0.0,0.0
3,-1.3216152,1.3959801,0.0,0.0
3,0.07619068,1.2142797,-0.07619068,0.12057925
4,0.07912108,0.068520926,0.4087923,0.0
4,-0.0,1.260362,0.11868164,0.0
4,-1.3816887,1.3365492,0.0,0.0
5,0.07912108,0.068520926,0.4087923,0.0
5,0.039560545,1.259741,0.11868164,0.0
5,-1.3216152,1.3959801,0.0,0.0
6,0.07912108,0.068520926,0.4087923,0.0
6,0.039560545,1.262843,-0.07912109,0.0
6,-1.3216152,1.3959801,0.0,0.0
7,0.07912108,0.068520926,0.4087923,0.0
7,-0.039560545,1.2653192,0.0,0.0
7,-1.3216152,1.3959801,0.0,0.0
7,-0.13186848,0.096080035,-0.43956158,-0.964634
8,0.07912108,0.068520926,0.4087923,0.0
8,0.0820515,1.304464,-0.12307725,0.0
8,1.0666695,0.7609144,-0.0820515,0.0
8,-1.3216152,1.3959801,0.0,0.0
9,0.07912108,0.068520926,0.4087923,0.0
9,-0.0,1.2634624,-0.07912109,0.0
9,-1.3216152,1.3959801,0.0,0.0
10,0.07912108,0.068520926,0.4087923,0.0
10,-0.0,1.2653192,0.039560545,0.0
10,-1.3216152,1.3959801,0.0,0.0
11,0.07912108,0.068520926,0.4087923,0.0
11,-0.039560545,1.2497627,0.19780272,0.0
11,-1.3816887,1.3365492,0.0,0.0
12,0.07912108,0.068520926,0.4087923,0.0
12,0.07912109,1.2609826,-0.07912109,0.0
12,-1.3816887,1.3365492,0.0,0.0
12,0.28718024,1.2783983,-0.0820515,-0.36173776
13,0.07912108,0.068520926,0.4087923,0.0
13,-0.0,1.2653192,-0.039560545,0.0
13,-1.3816887,1.3365492,0.0,0.0
13,0.2461545,1.2869275,-0.0820515,-0.482317
14,0.07912108,0.068520926,0.4087923,0.0
